"","StudyID","ExperimentID","GroupID","EffectID","Year","Author","Journal","Species","Native","Region","Lat","Long","MaintainCond","RearingCond","HabitatComplexity","FemaleStatus","Temp","Photoperiod","Blind","MorphType","MorphVarType","S_Mean","S_Var","S_N","L_Mean","L_Var","L_N","S_Range_low","S_Range_high","L_Range_low","L_Range_high","T_Mean","T_Var","T_Range_low","T_Range_high","T_N","F_Mean","F_Var","F_Range_low","F_Range_high","ExpTank_L","ExpTank_W","ExpTank_D","ExpTank_V","Tank_F_N","Tank_M_N","ExpType","ExpInteraction","ExpVar","ExpVarUnit","ExpVarSMean","ExpVarSVar","ExpVarLMean","ExpVarLVar","ExpVarType","TestStatType","TestStatValue","TestStatdf","TestStatp","TestDirection","DataLocation","DataSource","Publication","DataReporting","Raw","Notes","Quotes","X68","ES","ESVar","Tank_T_N","Tank_density","Tank_ratio","HabitatComplexity.B","Tank_density.C","Tank_ratio.C","Year.C","T_N.C","Temp.C","Photoperiod.C","HabitatComplexity.B.C"
"174","GAM35","EX133","GR110","ES174",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","male-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Female choice","yes","time arching","sec","N/R","N/R","N/R","N/R","SD","partial correlation",0.125,"N/A","< 0.001","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,0.125,0.019775390625,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"175","GAM35","EX133","GR110","ES175",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","male-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Female choice","yes","number of arching displays","count","N/R","N/R","N/R","N/R","SD","partial correlation",0.015,"N/A","< 0.001","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,0.015,0.020398980625,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"176","GAM35","EX133","GR110","ES176",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","male-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Mating success","yes","number of mating attempts","count","N/R","N/R","N/R","N/R","SD","partial correlation",-0.194,"N/A","< 0.01","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,-0.194,0.0189009075203265,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"177","GAM35","EX134","GR111","ES177",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","non-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Female choice","yes","time arching","sec","N/R","N/R","N/R","N/R","SD","partial correlation",0.078,"N/A","n.s.","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,0.078,0.020160592144,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"178","GAM35","EX134","GR111","ES178",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","non-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Female choice","yes","number of arching displays","count","N/R","N/R","N/R","N/R","SD","partial correlation",-0.156,"N/A","n.s.","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,-0.156,0.0194269436917551,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"179","GAM35","EX134","GR111","ES179",1985,"Hughes","Behavioral_Ecology_and_Sociobiology","affinis","native","Martinsville,IN,USA","39.459961","-86.373579000000007","mixed-sex","wild","no","non-deprived","N/R","N/R","No","TL","N/R","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/R","N/R","N/R","N/R","50","N/R","N/R","N/R","N/R","31.5","76.5","16","38556","1","1","Mating success","yes","number of mating attempts","count","N/R","N/R","N/R","N/R","SD","partial correlation",0.12,"N/A","n.s.","N/A","Table 4, p274","Paper","Published","Incomplete","no",NA,NA,NA,0.12,0.01982464,2,0.0518726008922087,1,0,-0.80513354438771,-0.649764150943396,-26.5057471264367,14.9166666666667,NA,NA,-0.10188679245283
"180","GAM37","EX135","GR112","ES180",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.649103448275898","0.89866318753498597","20.629000000000001","24.236999999999998","29","27.606931034482798","0.82503484476347499","25.71","29.053999999999998","17","28","15","7140","1","1","Sperm quantity","no","number of sperm (day 3)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.171119344698037,"N/A","0.37478649756392901","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/large",NA,NA,0.171119344698037,0.0336533487612852,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"181","GAM37","EX136","GR112","ES181",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.649103448275898","0.89866318753498597","20.629000000000001","24.236999999999998","29","27.606931034482798","0.82503484476347499","25.71","29.053999999999998","17","28","15","7140","1","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.258462968868738,"N/A","0.175807768992917","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/large",NA,NA,0.258462968868738,0.0311020158019749,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"182","GAM37","EX136","GR112","ES182",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.649103448275898","0.89866318753498597","20.629000000000001","24.236999999999998","29","27.606931034482798","0.82503484476347499","25.71","29.053999999999998","17","28","15","7140","1","1","Mating success","yes","likelihood of insemination","logical","N/A","N/A","N/A","N/A","SD","Spearman's rho",-0.0414370965082372,"N/A","0.83099827051499098","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/large",NA,NA,-0.0433894216567227,0.0355799378756128,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"183","GAM37","EX136","GR112","ES183",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.6120625","0.75814074935551001","21.056999999999999","23.559000000000001","16","27.7668125","0.76328371472648804","26.120999999999999","29.053999999999998","17","28","15","7140","1","1","Mating success","yes","number of sperm (in female gonoduct)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.265934229282838,"N/A","0.31947969117934399","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/large",NA,NA,-0.265934229282838,0.0575706288837139,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-19.0833333333333,0.723496503496502,0.196153846153846,-0.10188679245283
"184","GAM37","EX137","GR112","ES184",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.649103448275898","0.89866318753498597","20.629000000000001","24.236999999999998","29","27.606931034482798","0.82503484476347499","25.71","29.053999999999998","17","28","15","7140","1","1","Sperm quantity","yes","number of sperm (day 6)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.294188396248554,"N/A","0.121363854952992","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/large",NA,NA,0.294188396248554,0.0297998830634685,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"185","GAM37","EX138","GR113","ES185",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.4189655172414","1.22473225886776","20.465","26.986000000000001","29","27.531034482758599","0.87191408827928696","25.654","29.742999999999999","17","28","15","7140","1","1","Sperm quantity","no","number of sperm (day 3)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.098062871197075,"N/A","0.61280166102567302","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/small",NA,NA,0.098062871197075,0.0350307078687327,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"186","GAM37","EX139","GR113","ES186",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.4189655172414","1.22473225886776","20.465","26.986000000000001","29","27.531034482758599","0.87191408827928696","25.654","29.742999999999999","17","28","15","7140","1","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.172371487666883,"N/A","0.37124881218155897","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/small",NA,NA,0.172371487666883,0.0336235335446108,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"187","GAM37","EX139","GR113","ES187",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.4189655172414","1.22473225886776","20.465","26.986000000000001","29","27.531034482758599","0.87191408827928696","25.654","29.742999999999999","17","28","15","7140","1","1","Mating success","yes","likelihood of insemination","logical","N/A","N/A","N/A","N/A","SD","Spearman's rho",0.281772256256013,"N/A","0.13864950058351699","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/small",NA,NA,0.294001923978468,0.0298070398236363,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"188","GAM37","EX139","GR113","ES188",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.732062500000001","1.35727665903701","21.539000000000001","26.986000000000001","16","27.717812500000001","0.97547234498643398","25.654","29.742999999999999","17","28","15","7140","1","1","Mating success","yes","number of sperm (in female gonoduct)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.733769164286171,"N/A","1.2142434059275501E-3","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/small",NA,NA,0.733769164286171,0.0142039129172042,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-19.0833333333333,0.723496503496502,0.196153846153846,-0.10188679245283
"189","GAM37","EX140","GR113","ES189",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.4189655172414","1.22473225886776","20.465","26.986000000000001","29","27.531034482758599","0.87191408827928696","25.654","29.742999999999999","17","28","15","7140","1","1","Sperm quantity","yes","number of sperm (day 6)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.358368284228769,"N/A","5.6270429309285899E-2","N/A","Raw data from author","Author","Unpublished","N/A","yes","seq/small",NA,NA,0.358368284228769,0.0271299304465012,2,0.280112044817927,1,0,-0.576894100461992,-0.649764150943396,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"190","GAM37","EX141","GR114","ES190",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.471034482758601","1.0417388445272899","20.280999999999999","24.678999999999998","29","27.4306551724138","0.67827682274707102","26.253","29.106999999999999","17","28","15","7140","2","1","Sperm quantity","no","number of sperm (day 3)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0460093452057923,"N/A","0.812661014347271","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/large",NA,NA,-0.0460093452057923,0.0355632414786813,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"191","GAM37","EX142","GR114","ES191",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.471034482758601","1.0417388445272899","20.280999999999999","24.678999999999998","29","27.4306551724138","0.67827682274707102","26.253","29.106999999999999","17","28","15","7140","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.00103658279229155,"N/A","0.99574201951248598","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/large",NA,NA,-0.00103658279229155,0.0357142089640494,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"192","GAM37","EX142","GR114","ES192",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.471034482758601","1.0417388445272899","20.280999999999999","24.678999999999998","29","27.4306551724138","0.67827682274707102","26.253","29.106999999999999","17","28","15","7140","2","1","Mating success","yes","likelihood of insemination","logical","N/A","N/A","N/A","N/A","SD","Spearman's rho",-0.259416496714274,"N/A","0.17416276806629799","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/large",NA,NA,-0.270825742467215,0.0306673769871462,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"193","GAM37","EX142","GR114","ES193",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.334176470588201","0.929756973306339","20.928999999999998","24.678999999999998","17","27.4501176470588","0.63552831195322701","26.460999999999999","28.693000000000001","17","28","15","7140","2","1","Mating success","yes","number of sperm (in female gonoduct)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.370145995187761,"N/A","0.14361953596437099","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/large",NA,NA,-0.370145995187761,0.0465471932738951,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-18.0833333333333,0.723496503496502,0.196153846153846,-0.10188679245283
"194","GAM37","EX143","GR114","ES194",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.471034482758601","1.0417388445272899","20.280999999999999","24.678999999999998","29","27.4306551724138","0.67827682274707102","26.253","29.106999999999999","17","28","15","7140","2","1","Sperm quantity","yes","number of sperm (day 6)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.212374588365468,"N/A","0.26870853830996999","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/large",NA,NA,0.212374588365468,0.0325652980698448,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"195","GAM37","EX144","GR115","ES195",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.464344827586199","1.0750962507031001","20.440999999999999","24.783999999999999","29","27.4927931034483","0.88208492380715897","26.077999999999999","29.463000000000001","17","28","15","7140","2","1","Sperm quantity","no","number of sperm (day 3)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.017236958461422,"N/A","0.92928283755158003","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/small",NA,NA,-0.017236958461422,0.035693066528642,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"196","GAM37","EX145","GR115","ES196",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.464344827586199","1.0750962507031001","20.440999999999999","24.783999999999999","29","27.4927931034483","0.88208492380715897","26.077999999999999","29.463000000000001","17","28","15","7140","2","1","Mating success","yes","number of mating attempts","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0156896389854574,"N/A","0.93561728797222499","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/small",NA,NA,-0.0156896389854574,0.0356967046805038,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"197","GAM37","EX145","GR115","ES197",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.464344827586199","1.0750962507031001","20.440999999999999","24.783999999999999","29","27.4927931034483","0.88208492380715897","26.077999999999999","29.463000000000001","17","28","15","7140","2","1","Mating success","yes","likelihood of insemination","logical","N/A","N/A","N/A","N/A","SD","Spearman's rho",-0.30125786715206,"N/A","0.112261592927896","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/small",NA,NA,-0.31416988017644,0.0290120285162084,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"198","GAM37","EX145","GR115","ES198",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.226470588235301","1.0770260046562901","20.440999999999999","24.177","17","27.8668823529412","0.92796436369836799","26.486000000000001","29.463000000000001","17","28","15","7140","2","1","Mating success","yes","number of sperm (in female gonoduct)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.0335922146336042,"N/A","0.89815721381637204","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/small",NA,NA,-0.0335922146336042,0.0623590249751138,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-18.0833333333333,0.723496503496502,0.196153846153846,-0.10188679245283
"199","GAM37","EX146","GR115","ES199",2015,"Head","Animal_Behaviour","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","same-sex","wild","no","virgin","27","14","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.464344827586199","1.0750962507031001","20.440999999999999","24.783999999999999","29","27.4927931034483","0.88208492380715897","26.077999999999999","29.463000000000001","17","28","15","7140","2","1","Sperm quantity","yes","number of sperm (day 6)","count","N/A","N/A","N/A","N/A","SD","Pearson's r",0.190934082563323,"N/A","0.32112440485118598","N/A","Raw data from author","Author","Unpublished","N/A","yes","sim/small",NA,NA,0.190934082563323,0.0331577635473745,3,0.420168067226891,0.5,0,-0.436838078053028,-1.1497641509434,3.49425287356325,-6.08333333333334,0.723496503496502,0.196153846153846,-0.10188679245283
"200","GAM39","EX147","GR116","ES200",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","no","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22.4529","2.9883644523384398","19.364000000000001","27.728000000000002","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","5","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.422917797648653,"N/A","0.22333487224909601","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 1",NA,NA,-0.422917797648653,0.074919086730206,15,3.18471337579618,2,0,2.32770723051626,0.350235849056604,5.49425287356325,-25.0833333333333,NA,NA,-0.10188679245283
"201","GAM39","EX148","GR117","ES201",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","yes","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.360600000000002","3.38220737257654","19.922999999999998","31.545999999999999","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","5","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.381883153167061,"N/A","0.27616675382993","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 2",NA,NA,-0.381883153167061,0.0810664763138681,15,3.18471337579618,2,1,2.32770723051626,0.350235849056604,5.49425287356325,-25.0833333333333,NA,NA,0.89811320754717
"202","GAM39","EX149","GR118","ES202",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","no","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.381900000000002","2.3582282167386199","20.116","27.076000000000001","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","20","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.417314060004097,"N/A","0.23018060907478499","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 3",NA,NA,-0.417314060004097,0.0757807255602088,30,6.36942675159236,0.5,0,5.51242060631244,-1.1497641509434,5.49425287356325,-25.0833333333333,NA,NA,-0.10188679245283
"203","GAM39","EX150","GR119","ES203",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","yes","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.533200000000001","2.8408206873679598","20.111999999999998","28.056999999999999","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","20","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.4182376325044,"N/A","0.22904425830014","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 4",NA,NA,-0.4182376325044,0.0756391691690959,30,6.36942675159236,0.5,1,5.51242060631244,-1.1497641509434,5.49425287356325,-25.0833333333333,NA,NA,0.89811320754717
"204","GAM39","EX151","GR120","ES204",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","no","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","25.020600000000002","2.7995884300692802","20.626999999999999","29.972999999999999","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","5","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.500146144693958,"N/A","0.140978450810577","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 5",NA,NA,-0.500146144693958,0.06247564136513,15,3.18471337579618,2,0,2.32770723051626,0.350235849056604,5.49425287356325,-25.0833333333333,NA,NA,-0.10188679245283
"205","GAM39","EX152","GR121","ES205",2017,"Head","Journal_of_Animal_Ecology","holbrooki","introduced","Canberra,Australia","-35.240651; -35.236341","149.091075; 149.099180","N/A","wild","yes","N/A","N/A","N/A","N/A","SL","SD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","23.3355","2.2384091697254802","21.356999999999999","28.175000000000001","10","N/A","N/A","N/A","N/A","100","N/A","15","4710","5","10","Paternity","yes","number of offspring","count","N/A","N/A","N/A","N/A","SD","Pearson's r",-0.251279120352103,"N/A","0.48373884151605301","N/A","Supplementary data","Supplementary","Published","Complete","yes (https://doi.org/10.5061/dryad.93351)","Pool 6",NA,NA,-0.251279120352103,0.0975227131137211,15,3.18471337579618,2,1,2.32770723051626,0.350235849056604,5.49425287356325,-25.0833333333333,NA,NA,0.89811320754717
